Item_ID,Display_Name,Tier,Enchant,Category
T8_OFF_TORCH@3,Elder's Torch,8,3,Off-Hand
T8_OFF_TORCH@4,Elder's Torch,8,4,Off-Hand
T4_OFF_HORN_KEEPER,Adept's Mistcaller,4,0,Off-Hand
T4_OFF_HORN_KEEPER@1,Adept's Mistcaller,4,1,Off-Hand
T4_OFF_HORN_KEEPER@2,Adept's Mistcaller,4,2,Off-Hand
T4_OFF_HORN_KEEPER@3,Adept's Mistcaller,4,3,Off-Hand
T4_OFF_HORN_KEEPER@4,Adept's Mistcaller,4,4,Off-Hand
T5_OFF_HORN_KEEPER,Expert's Mistcaller,5,0,Off-Hand
T5_OFF_HORN_KEEPER@1,Expert's Mistcaller,5,1,Off-Hand
T5_OFF_HORN_KEEPER@2,Expert's Mistcaller,5,2,Off-Hand
T5_OFF_HORN_KEEPER@3,Expert's Mistcaller,5,3,Off-Hand
T5_OFF_HORN_KEEPER@4,Expert's Mistcaller,5,4,Off-Hand
T6_OFF_HORN_KEEPER,Master's Mistcaller,6,0,Off-Hand
T6_OFF_HORN_KEEPER@1,Master's Mistcaller,6,1,Off-Hand
T6_OFF_HORN_KEEPER@2,Master's Mistcaller,6,2,Off-Hand
T6_OFF_HORN_KEEPER@3,Master's Mistcaller,6,3,Off-Hand
T6_OFF_HORN_KEEPER@4,Master's Mistcaller,6,4,Off-Hand
T7_OFF_HORN_KEEPER,Grandmaster's Mistcaller,7,0,Off-Hand
T7_OFF_HORN_KEEPER@1,Grandmaster's Mistcaller,7,1,Off-Hand
T7_OFF_HORN_KEEPER@2,Grandmaster's Mistcaller,7,2,Off-Hand
T7_OFF_HORN_KEEPER@3,Grandmaster's Mistcaller,7,3,Off-Hand
T7_OFF_HORN_KEEPER@4,Grandmaster's Mistcaller,7,4,Off-Hand
T8_OFF_HORN_KEEPER,Elder's Mistcaller,8,0,Off-Hand
T8_OFF_HORN_KEEPER@1,Elder's Mistcaller,8,1,Off-Hand
T8_OFF_HORN_KEEPER@2,Elder's Mistcaller,8,2,Off-Hand
T8_OFF_HORN_KEEPER@3,Elder's Mistcaller,8,3,Off-Hand
T8_OFF_HORN_KEEPER@4,Elder's Mistcaller,8,4,Off-Hand
T4_OFF_TALISMAN_AVALON,Adept's Sacred Scepter,4,0,Off-Hand
T4_OFF_TALISMAN_AVALON@1,Adept's Sacred Scepter,4,1,Off-Hand
T4_OFF_TALISMAN_AVALON@2,Adept's Sacred Scepter,4,2,Off-Hand
T4_OFF_TALISMAN_AVALON@3,Adept's Sacred Scepter,4,3,Off-Hand
T4_OFF_TALISMAN_AVALON@4,Adept's Sacred Scepter,4,4,Off-Hand
T5_OFF_TALISMAN_AVALON,Expert's Sacred Scepter,5,0,Off-Hand
T5_OFF_TALISMAN_AVALON@1,Expert's Sacred Scepter,5,1,Off-Hand
T5_OFF_TALISMAN_AVALON@2,Expert's Sacred Scepter,5,2,Off-Hand
T5_OFF_TALISMAN_AVALON@3,Expert's Sacred Scepter,5,3,Off-Hand
T5_OFF_TALISMAN_AVALON@4,Expert's Sacred Scepter,5,4,Off-Hand
T6_OFF_TALISMAN_AVALON,Master's Sacred Scepter,6,0,Off-Hand
T6_OFF_TALISMAN_AVALON@1,Master's Sacred Scepter,6,1,Off-Hand
T6_OFF_TALISMAN_AVALON@2,Master's Sacred Scepter,6,2,Off-Hand
T6_OFF_TALISMAN_AVALON@3,Master's Sacred Scepter,6,3,Off-Hand
T6_OFF_TALISMAN_AVALON@4,Master's Sacred Scepter,6,4,Off-Hand
T7_OFF_TALISMAN_AVALON,Grandmaster's Sacred Scepter,7,0,Off-Hand
T7_OFF_TALISMAN_AVALON@1,Grandmaster's Sacred Scepter,7,1,Off-Hand
T7_OFF_TALISMAN_AVALON@2,Grandmaster's Sacred Scepter,7,2,Off-Hand
T7_OFF_TALISMAN_AVALON@3,Grandmaster's Sacred Scepter,7,3,Off-Hand
T7_OFF_TALISMAN_AVALON@4,Grandmaster's Sacred Scepter,7,4,Off-Hand
T8_OFF_TALISMAN_AVALON,Elder's Sacred Scepter,8,0,Off-Hand
T8_OFF_TALISMAN_AVALON@1,Elder's Sacred Scepter,8,1,Off-Hand
T8_OFF_TALISMAN_AVALON@2,Elder's Sacred Scepter,8,2,Off-Hand
T8_OFF_TALISMAN_AVALON@3,Elder's Sacred Scepter,8,3,Off-Hand
T8_OFF_TALISMAN_AVALON@4,Elder's Sacred Scepter,8,4,Off-Hand
T4_OFF_LAMP_UNDEAD,Adept's Cryptcandle,4,0,Off-Hand
T4_OFF_LAMP_UNDEAD@1,Adept's Cryptcandle,4,1,Off-Hand
T4_OFF_LAMP_UNDEAD@2,Adept's Cryptcandle,4,2,Off-Hand
T4_OFF_LAMP_UNDEAD@3,Adept's Cryptcandle,4,3,Off-Hand
T4_OFF_LAMP_UNDEAD@4,Adept's Cryptcandle,4,4,Off-Hand
T5_OFF_LAMP_UNDEAD,Expert's Cryptcandle,5,0,Off-Hand
T5_OFF_LAMP_UNDEAD@1,Expert's Cryptcandle,5,1,Off-Hand
T5_OFF_LAMP_UNDEAD@2,Expert's Cryptcandle,5,2,Off-Hand
T5_OFF_LAMP_UNDEAD@3,Expert's Cryptcandle,5,3,Off-Hand
T5_OFF_LAMP_UNDEAD@4,Expert's Cryptcandle,5,4,Off-Hand
T6_OFF_LAMP_UNDEAD,Master's Cryptcandle,6,0,Off-Hand
T6_OFF_LAMP_UNDEAD@1,Master's Cryptcandle,6,1,Off-Hand
T6_OFF_LAMP_UNDEAD@2,Master's Cryptcandle,6,2,Off-Hand
T6_OFF_LAMP_UNDEAD@3,Master's Cryptcandle,6,3,Off-Hand
T6_OFF_LAMP_UNDEAD@4,Master's Cryptcandle,6,4,Off-Hand
T7_OFF_LAMP_UNDEAD,Grandmaster's Cryptcandle,7,0,Off-Hand
T7_OFF_LAMP_UNDEAD@1,Grandmaster's Cryptcandle,7,1,Off-Hand
T7_OFF_LAMP_UNDEAD@2,Grandmaster's Cryptcandle,7,2,Off-Hand
T7_OFF_LAMP_UNDEAD@3,Grandmaster's Cryptcandle,7,3,Off-Hand
T7_OFF_LAMP_UNDEAD@4,Grandmaster's Cryptcandle,7,4,Off-Hand
T8_OFF_LAMP_UNDEAD,Elder's Cryptcandle,8,0,Off-Hand
T8_OFF_LAMP_UNDEAD@1,Elder's Cryptcandle,8,1,Off-Hand
T8_OFF_LAMP_UNDEAD@2,Elder's Cryptcandle,8,2,Off-Hand
T8_OFF_LAMP_UNDEAD@3,Elder's Cryptcandle,8,3,Off-Hand
T8_OFF_LAMP_UNDEAD@4,Elder's Cryptcandle,8,4,Off-Hand
T4_OFF_JESTERCANE_HELL,Adept's Leering Cane,4,0,Off-Hand
T4_OFF_JESTERCANE_HELL@1,Adept's Leering Cane,4,1,Off-Hand
T4_OFF_JESTERCANE_HELL@2,Adept's Leering Cane,4,2,Off-Hand
T4_OFF_JESTERCANE_HELL@3,Adept's Leering Cane,4,3,Off-Hand
T4_OFF_JESTERCANE_HELL@4,Adept's Leering Cane,4,4,Off-Hand
T5_OFF_JESTERCANE_HELL,Expert's Leering Cane,5,0,Off-Hand
T5_OFF_JESTERCANE_HELL@1,Expert's Leering Cane,5,1,Off-Hand
T5_OFF_JESTERCANE_HELL@2,Expert's Leering Cane,5,2,Off-Hand
T5_OFF_JESTERCANE_HELL@3,Expert's Leering Cane,5,3,Off-Hand
T5_OFF_JESTERCANE_HELL@4,Expert's Leering Cane,5,4,Off-Hand
T6_OFF_JESTERCANE_HELL,Master's Leering Cane,6,0,Off-Hand
T6_OFF_JESTERCANE_HELL@1,Master's Leering Cane,6,1,Off-Hand
T6_OFF_JESTERCANE_HELL@2,Master's Leering Cane,6,2,Off-Hand
T6_OFF_JESTERCANE_HELL@3,Master's Leering Cane,6,3,Off-Hand
T6_OFF_JESTERCANE_HELL@4,Master's Leering Cane,6,4,Off-Hand
T7_OFF_JESTERCANE_HELL,Grandmaster's Leering Cane,7,0,Off-Hand
T7_OFF_JESTERCANE_HELL@1,Grandmaster's Leering Cane,7,1,Off-Hand
T7_OFF_JESTERCANE_HELL@2,Grandmaster's Leering Cane,7,2,Off-Hand
T7_OFF_JESTERCANE_HELL@3,Grandmaster's Leering Cane,7,3,Off-Hand
T7_OFF_JESTERCANE_HELL@4,Grandmaster's Leering Cane,7,4,Off-Hand
T8_OFF_JESTERCANE_HELL,Elder's Leering Cane,8,0,Off-Hand
T8_OFF_JESTERCANE_HELL@1,Elder's Leering Cane,8,1,Off-Hand
T8_OFF_JESTERCANE_HELL@2,Elder's Leering Cane,8,2,Off-Hand
T8_OFF_JESTERCANE_HELL@3,Elder's Leering Cane,8,3,Off-Hand
T8_OFF_JESTERCANE_HELL@4,Elder's Leering Cane,8,4,Off-Hand
T4_OFF_TORCH_CRYSTAL,Adept's Blueflame Torch,4,0,Off-Hand
T4_OFF_TORCH_CRYSTAL@1,Adept's Blueflame Torch,4,1,Off-Hand
T4_OFF_TORCH_CRYSTAL@2,Adept's Blueflame Torch,4,2,Off-Hand
T4_OFF_TORCH_CRYSTAL@3,Adept's Blueflame Torch,4,3,Off-Hand
T4_OFF_TORCH_CRYSTAL@4,Adept's Blueflame Torch,4,4,Off-Hand
T5_OFF_TORCH_CRYSTAL,Expert's Blueflame Torch,5,0,Off-Hand
T5_OFF_TORCH_CRYSTAL@1,Expert's Blueflame Torch,5,1,Off-Hand
T5_OFF_TORCH_CRYSTAL@2,Expert's Blueflame Torch,5,2,Off-Hand
T5_OFF_TORCH_CRYSTAL@3,Expert's Blueflame Torch,5,3,Off-Hand
T5_OFF_TORCH_CRYSTAL@4,Expert's Blueflame Torch,5,4,Off-Hand
T6_OFF_TORCH_CRYSTAL,Master's Blueflame Torch,6,0,Off-Hand
T6_OFF_TORCH_CRYSTAL@1,Master's Blueflame Torch,6,1,Off-Hand
T6_OFF_TORCH_CRYSTAL@2,Master's Blueflame Torch,6,2,Off-Hand
T6_OFF_TORCH_CRYSTAL@3,Master's Blueflame Torch,6,3,Off-Hand
T6_OFF_TORCH_CRYSTAL@4,Master's Blueflame Torch,6,4,Off-Hand
T7_OFF_TORCH_CRYSTAL,Grandmaster's Blueflame Torch,7,0,Off-Hand
T7_OFF_TORCH_CRYSTAL@1,Grandmaster's Blueflame Torch,7,1,Off-Hand
T7_OFF_TORCH_CRYSTAL@2,Grandmaster's Blueflame Torch,7,2,Off-Hand
T7_OFF_TORCH_CRYSTAL@3,Grandmaster's Blueflame Torch,7,3,Off-Hand
T7_OFF_TORCH_CRYSTAL@4,Grandmaster's Blueflame Torch,7,4,Off-Hand
T8_OFF_TORCH_CRYSTAL,Elder's Blueflame Torch,8,0,Off-Hand
T8_OFF_TORCH_CRYSTAL@1,Elder's Blueflame Torch,8,1,Off-Hand
T8_OFF_TORCH_CRYSTAL@2,Elder's Blueflame Torch,8,2,Off-Hand
T8_OFF_TORCH_CRYSTAL@3,Elder's Blueflame Torch,8,3,Off-Hand
T8_OFF_TORCH_CRYSTAL@4,Elder's Blueflame Torch,8,4,Off-Hand
T4_2H_TOOL_PICK,Adept's Pickaxe,4,0,Two-Hand Weapon
T5_2H_TOOL_PICK,Expert's Pickaxe,5,0,Two-Hand Weapon
T6_2H_TOOL_PICK,Master's Pickaxe,6,0,Two-Hand Weapon
T7_2H_TOOL_PICK,Grandmaster's Pickaxe,7,0,Two-Hand Weapon
T8_2H_TOOL_PICK,Elder's Pickaxe,8,0,Two-Hand Weapon
T4_2H_TOOL_PICK_AVALON,Adept's Avalonian Pickaxe,4,0,Two-Hand Weapon
T5_2H_TOOL_PICK_AVALON,Expert's Avalonian Pickaxe,5,0,Two-Hand Weapon
T6_2H_TOOL_PICK_AVALON,Master's Avalonian Pickaxe,6,0,Two-Hand Weapon
T7_2H_TOOL_PICK_AVALON,Grandmaster's Avalonian Pickaxe,7,0,Two-Hand Weapon
T8_2H_TOOL_PICK_AVALON,Elder's Avalonian Pickaxe,8,0,Two-Hand Weapon
T4_2H_TOOL_HAMMER,Adept's Stone Hammer,4,0,Two-Hand Weapon
T5_2H_TOOL_HAMMER,Expert's Stone Hammer,5,0,Two-Hand Weapon
T6_2H_TOOL_HAMMER,Master's Stone Hammer,6,0,Two-Hand Weapon
T7_2H_TOOL_HAMMER,Grandmaster's Stone Hammer,7,0,Two-Hand Weapon
T8_2H_TOOL_HAMMER,Elder's Stone Hammer,8,0,Two-Hand Weapon
T4_2H_TOOL_HAMMER_AVALON,Adept's Avalonian Stone Hammer,4,0,Two-Hand Weapon
T5_2H_TOOL_HAMMER_AVALON,Expert's Avalonian Stone Hammer,5,0,Two-Hand Weapon
T6_2H_TOOL_HAMMER_AVALON,Master's Avalonian Stone Hammer,6,0,Two-Hand Weapon
T7_2H_TOOL_HAMMER_AVALON,Grandmaster's Avalonian Stone Hammer,7,0,Two-Hand Weapon
T8_2H_TOOL_HAMMER_AVALON,Elder's Avalonian Stone Hammer,8,0,Two-Hand Weapon
T4_2H_TOOL_AXE,Adept's Axe,4,0,Two-Hand Weapon
T5_2H_TOOL_AXE,Expert's Axe,5,0,Two-Hand Weapon
T6_2H_TOOL_AXE,Master's Axe,6,0,Two-Hand Weapon
T7_2H_TOOL_AXE,Grandmaster's Axe,7,0,Two-Hand Weapon
T8_2H_TOOL_AXE,Elder's Axe,8,0,Two-Hand Weapon
T4_2H_TOOL_AXE_AVALON,Adept's Avalonian Axe,4,0,Two-Hand Weapon
T5_2H_TOOL_AXE_AVALON,Expert's Avalonian Axe,5,0,Two-Hand Weapon
T6_2H_TOOL_AXE_AVALON,Master's Avalonian Axe,6,0,Two-Hand Weapon
T7_2H_TOOL_AXE_AVALON,Grandmaster's Avalonian Axe,7,0,Two-Hand Weapon
T8_2H_TOOL_AXE_AVALON,Elder's Avalonian Axe,8,0,Two-Hand Weapon
T4_2H_TOOL_SICKLE,Adept's Sickle,4,0,Two-Hand Weapon
T5_2H_TOOL_SICKLE,Expert's Sickle,5,0,Two-Hand Weapon
T6_2H_TOOL_SICKLE,Master's Sickle,6,0,Two-Hand Weapon
T7_2H_TOOL_SICKLE,Grandmaster's Sickle,7,0,Two-Hand Weapon
T8_2H_TOOL_SICKLE,Elder's Sickle,8,0,Two-Hand Weapon
T4_2H_TOOL_SICKLE_AVALON,Adept's Avalonian Sickle,4,0,Two-Hand Weapon
T5_2H_TOOL_SICKLE_AVALON,Expert's Avalonian Sickle,5,0,Two-Hand Weapon
T6_2H_TOOL_SICKLE_AVALON,Master's Avalonian Sickle,6,0,Two-Hand Weapon
T7_2H_TOOL_SICKLE_AVALON,Grandmaster's Avalonian Sickle,7,0,Two-Hand Weapon
T8_2H_TOOL_SICKLE_AVALON,Elder's Avalonian Sickle,8,0,Two-Hand Weapon
T4_2H_TOOL_KNIFE,Adept's Skinning Knife,4,0,Two-Hand Weapon
T5_2H_TOOL_KNIFE,Expert's Skinning Knife,5,0,Two-Hand Weapon
T6_2H_TOOL_KNIFE,Master's Skinning Knife,6,0,Two-Hand Weapon
T7_2H_TOOL_KNIFE,Grandmaster's Skinning Knife,7,0,Two-Hand Weapon
T8_2H_TOOL_KNIFE,Elder's Skinning Knife,8,0,Two-Hand Weapon
T4_2H_TOOL_KNIFE_AVALON,Adept's Avalonian Skinning Knife,4,0,Two-Hand Weapon
T5_2H_TOOL_KNIFE_AVALON,Expert's Avalonian Skinning Knife,5,0,Two-Hand Weapon
T6_2H_TOOL_KNIFE_AVALON,Master's Avalonian Skinning Knife,6,0,Two-Hand Weapon
T7_2H_TOOL_KNIFE_AVALON,Grandmaster's Avalonian Skinning Knife,7,0,Two-Hand Weapon
T8_2H_TOOL_KNIFE_AVALON,Elder's Avalonian Skinning Knife,8,0,Two-Hand Weapon
T4_2H_TOOL_SIEGEHAMMER,Adept's Siege Hammer,4,0,Two-Hand Weapon
T5_2H_TOOL_SIEGEHAMMER,Expert's Siege Hammer,5,0,Two-Hand Weapon
T6_2H_TOOL_SIEGEHAMMER,Master's Siege Hammer,6,0,Two-Hand Weapon
T7_2H_TOOL_SIEGEHAMMER,Grandmaster's Siege Hammer,7,0,Two-Hand Weapon
T8_2H_TOOL_SIEGEHAMMER,Elder's Siege Hammer,8,0,Two-Hand Weapon
T4_2H_TOOL_SIEGEHAMMER_AVALON,Adept's Avalonian Siege Hammer,4,0,Two-Hand Weapon
T5_2H_TOOL_SIEGEHAMMER_AVALON,Expert's Avalonian Siege Hammer,5,0,Two-Hand Weapon
T6_2H_TOOL_SIEGEHAMMER_AVALON,Master's Avalonian Siege Hammer,6,0,Two-Hand Weapon
T7_2H_TOOL_SIEGEHAMMER_AVALON,Grandmaster's Avalonian Siege Hammer,7,0,Two-Hand Weapon
T8_2H_TOOL_SIEGEHAMMER_AVALON,Elder's Avalonian Siege Hammer,8,0,Two-Hand Weapon
T4_2H_TOOL_FISHINGROD,Adept's Fishing Rod,4,0,Two-Hand Weapon
T5_2H_TOOL_FISHINGROD,Expert's Fishing Rod,5,0,Two-Hand Weapon
T6_2H_TOOL_FISHINGROD,Master's Fishing Rod,6,0,Two-Hand Weapon
T7_2H_TOOL_FISHINGROD,Grandmaster's Fishing Rod,7,0,Two-Hand Weapon
T8_2H_TOOL_FISHINGROD,Elder's Fishing Rod,8,0,Two-Hand Weapon
T4_2H_TOOL_FISHINGROD_AVALON,Adept's Avalonian Fishing Rod,4,0,Two-Hand Weapon
T5_2H_TOOL_FISHINGROD_AVALON,Expert's Avalonian Fishing Rod,5,0,Two-Hand Weapon
T6_2H_TOOL_FISHINGROD_AVALON,Master's Avalonian Fishing Rod,6,0,Two-Hand Weapon
T7_2H_TOOL_FISHINGROD_AVALON,Grandmaster's Avalonian Fishing Rod,7,0,Two-Hand Weapon
T8_2H_TOOL_FISHINGROD_AVALON,Elder's Avalonian Fishing Rod,8,0,Two-Hand Weapon
T4_HEAD_PLATE_SET1,Adept's Soldier Helmet,4,0,Head
T4_HEAD_PLATE_SET1@1,Adept's Soldier Helmet,4,1,Head
T4_HEAD_PLATE_SET1@2,Adept's Soldier Helmet,4,2,Head
T4_HEAD_PLATE_SET1@3,Adept's Soldier Helmet,4,3,Head
T4_HEAD_PLATE_SET1@4,Adept's Soldier Helmet,4,4,Head
T5_HEAD_PLATE_SET1,Expert's Soldier Helmet,5,0,Head
T5_HEAD_PLATE_SET1@1,Expert's Soldier Helmet,5,1,Head
T5_HEAD_PLATE_SET1@2,Expert's Soldier Helmet,5,2,Head
T5_HEAD_PLATE_SET1@3,Expert's Soldier Helmet,5,3,Head
T5_HEAD_PLATE_SET1@4,Expert's Soldier Helmet,5,4,Head
T6_HEAD_PLATE_SET1,Master's Soldier Helmet,6,0,Head
T6_HEAD_PLATE_SET1@1,Master's Soldier Helmet,6,1,Head
T6_HEAD_PLATE_SET1@2,Master's Soldier Helmet,6,2,Head
T6_HEAD_PLATE_SET1@3,Master's Soldier Helmet,6,3,Head
T6_HEAD_PLATE_SET1@4,Master's Soldier Helmet,6,4,Head
T7_HEAD_PLATE_SET1,Grandmaster's Soldier Helmet,7,0,Head
T7_HEAD_PLATE_SET1@1,Grandmaster's Soldier Helmet,7,1,Head
T7_HEAD_PLATE_SET1@2,Grandmaster's Soldier Helmet,7,2,Head
T7_HEAD_PLATE_SET1@3,Grandmaster's Soldier Helmet,7,3,Head
T7_HEAD_PLATE_SET1@4,Grandmaster's Soldier Helmet,7,4,Head
T8_HEAD_PLATE_SET1,Elder's Soldier Helmet,8,0,Head
T8_HEAD_PLATE_SET1@1,Elder's Soldier Helmet,8,1,Head
T8_HEAD_PLATE_SET1@2,Elder's Soldier Helmet,8,2,Head
T8_HEAD_PLATE_SET1@3,Elder's Soldier Helmet,8,3,Head
T8_HEAD_PLATE_SET1@4,Elder's Soldier Helmet,8,4,Head
T4_ARMOR_PLATE_SET1,Adept's Soldier Armor,4,0,Body
T4_ARMOR_PLATE_SET1@1,Adept's Soldier Armor,4,1,Body
T4_ARMOR_PLATE_SET1@2,Adept's Soldier Armor,4,2,Body
T4_ARMOR_PLATE_SET1@3,Adept's Soldier Armor,4,3,Body
T4_ARMOR_PLATE_SET1@4,Adept's Soldier Armor,4,4,Body
T5_ARMOR_PLATE_SET1,Expert's Soldier Armor,5,0,Body
T5_ARMOR_PLATE_SET1@1,Expert's Soldier Armor,5,1,Body
T5_ARMOR_PLATE_SET1@2,Expert's Soldier Armor,5,2,Body
T5_ARMOR_PLATE_SET1@3,Expert's Soldier Armor,5,3,Body
T5_ARMOR_PLATE_SET1@4,Expert's Soldier Armor,5,4,Body
T6_ARMOR_PLATE_SET1,Master's Soldier Armor,6,0,Body
T6_ARMOR_PLATE_SET1@1,Master's Soldier Armor,6,1,Body
T6_ARMOR_PLATE_SET1@2,Master's Soldier Armor,6,2,Body
T6_ARMOR_PLATE_SET1@3,Master's Soldier Armor,6,3,Body
T6_ARMOR_PLATE_SET1@4,Master's Soldier Armor,6,4,Body
T7_ARMOR_PLATE_SET1,Grandmaster's Soldier Armor,7,0,Body
T7_ARMOR_PLATE_SET1@1,Grandmaster's Soldier Armor,7,1,Body
T7_ARMOR_PLATE_SET1@2,Grandmaster's Soldier Armor,7,2,Body
T7_ARMOR_PLATE_SET1@3,Grandmaster's Soldier Armor,7,3,Body
T7_ARMOR_PLATE_SET1@4,Grandmaster's Soldier Armor,7,4,Body
T8_ARMOR_PLATE_SET1,Elder's Soldier Armor,8,0,Body
T8_ARMOR_PLATE_SET1@1,Elder's Soldier Armor,8,1,Body
T8_ARMOR_PLATE_SET1@2,Elder's Soldier Armor,8,2,Body
T8_ARMOR_PLATE_SET1@3,Elder's Soldier Armor,8,3,Body
T8_ARMOR_PLATE_SET1@4,Elder's Soldier Armor,8,4,Body
T4_SHOES_PLATE_SET1,Adept's Soldier Boots,4,0,Feet
T4_SHOES_PLATE_SET1@1,Adept's Soldier Boots,4,1,Feet
T4_SHOES_PLATE_SET1@2,Adept's Soldier Boots,4,2,Feet
T4_SHOES_PLATE_SET1@3,Adept's Soldier Boots,4,3,Feet
T4_SHOES_PLATE_SET1@4,Adept's Soldier Boots,4,4,Feet
T5_SHOES_PLATE_SET1,Expert's Soldier Boots,5,0,Feet
T5_SHOES_PLATE_SET1@1,Expert's Soldier Boots,5,1,Feet
T5_SHOES_PLATE_SET1@2,Expert's Soldier Boots,5,2,Feet
T5_SHOES_PLATE_SET1@3,Expert's Soldier Boots,5,3,Feet
T5_SHOES_PLATE_SET1@4,Expert's Soldier Boots,5,4,Feet
T6_SHOES_PLATE_SET1,Master's Soldier Boots,6,0,Feet
T6_SHOES_PLATE_SET1@1,Master's Soldier Boots,6,1,Feet
T6_SHOES_PLATE_SET1@2,Master's Soldier Boots,6,2,Feet
T6_SHOES_PLATE_SET1@3,Master's Soldier Boots,6,3,Feet
T6_SHOES_PLATE_SET1@4,Master's Soldier Boots,6,4,Feet
T7_SHOES_PLATE_SET1,Grandmaster's Soldier Boots,7,0,Feet
T7_SHOES_PLATE_SET1@1,Grandmaster's Soldier Boots,7,1,Feet
T7_SHOES_PLATE_SET1@2,Grandmaster's Soldier Boots,7,2,Feet
T7_SHOES_PLATE_SET1@3,Grandmaster's Soldier Boots,7,3,Feet
T7_SHOES_PLATE_SET1@4,Grandmaster's Soldier Boots,7,4,Feet
T8_SHOES_PLATE_SET1,Elder's Soldier Boots,8,0,Feet
T8_SHOES_PLATE_SET1@1,Elder's Soldier Boots,8,1,Feet
T8_SHOES_PLATE_SET1@2,Elder's Soldier Boots,8,2,Feet
T8_SHOES_PLATE_SET1@3,Elder's Soldier Boots,8,3,Feet
T8_SHOES_PLATE_SET1@4,Elder's Soldier Boots,8,4,Feet
T4_HEAD_PLATE_SET2,Adept's Knight Helmet,4,0,Head
T4_HEAD_PLATE_SET2@1,Adept's Knight Helmet,4,1,Head
T4_HEAD_PLATE_SET2@2,Adept's Knight Helmet,4,2,Head
T4_HEAD_PLATE_SET2@3,Adept's Knight Helmet,4,3,Head
T4_HEAD_PLATE_SET2@4,Adept's Knight Helmet,4,4,Head
T5_HEAD_PLATE_SET2,Expert's Knight Helmet,5,0,Head
T5_HEAD_PLATE_SET2@1,Expert's Knight Helmet,5,1,Head
T5_HEAD_PLATE_SET2@2,Expert's Knight Helmet,5,2,Head
T5_HEAD_PLATE_SET2@3,Expert's Knight Helmet,5,3,Head
T5_HEAD_PLATE_SET2@4,Expert's Knight Helmet,5,4,Head
T6_HEAD_PLATE_SET2,Master's Knight Helmet,6,0,Head
T6_HEAD_PLATE_SET2@1,Master's Knight Helmet,6,1,Head
T6_HEAD_PLATE_SET2@2,Master's Knight Helmet,6,2,Head
T6_HEAD_PLATE_SET2@3,Master's Knight Helmet,6,3,Head
T6_HEAD_PLATE_SET2@4,Master's Knight Helmet,6,4,Head
T7_HEAD_PLATE_SET2,Grandmaster's Knight Helmet,7,0,Head
T7_HEAD_PLATE_SET2@1,Grandmaster's Knight Helmet,7,1,Head
T7_HEAD_PLATE_SET2@2,Grandmaster's Knight Helmet,7,2,Head
T7_HEAD_PLATE_SET2@3,Grandmaster's Knight Helmet,7,3,Head
T7_HEAD_PLATE_SET2@4,Grandmaster's Knight Helmet,7,4,Head
T8_HEAD_PLATE_SET2,Elder's Knight Helmet,8,0,Head
T8_HEAD_PLATE_SET2@1,Elder's Knight Helmet,8,1,Head
T8_HEAD_PLATE_SET2@2,Elder's Knight Helmet,8,2,Head
T8_HEAD_PLATE_SET2@3,Elder's Knight Helmet,8,3,Head
T8_HEAD_PLATE_SET2@4,Elder's Knight Helmet,8,4,Head
T4_ARMOR_PLATE_SET2,Adept's Knight Armor,4,0,Body
T4_ARMOR_PLATE_SET2@1,Adept's Knight Armor,4,1,Body
T4_ARMOR_PLATE_SET2@2,Adept's Knight Armor,4,2,Body
T4_ARMOR_PLATE_SET2@3,Adept's Knight Armor,4,3,Body
T4_ARMOR_PLATE_SET2@4,Adept's Knight Armor,4,4,Body
T5_ARMOR_PLATE_SET2,Expert's Knight Armor,5,0,Body
T5_ARMOR_PLATE_SET2@1,Expert's Knight Armor,5,1,Body
T5_ARMOR_PLATE_SET2@2,Expert's Knight Armor,5,2,Body
T5_ARMOR_PLATE_SET2@3,Expert's Knight Armor,5,3,Body
T5_ARMOR_PLATE_SET2@4,Expert's Knight Armor,5,4,Body
T6_ARMOR_PLATE_SET2,Master's Knight Armor,6,0,Body
T6_ARMOR_PLATE_SET2@1,Master's Knight Armor,6,1,Body
T6_ARMOR_PLATE_SET2@2,Master's Knight Armor,6,2,Body
T6_ARMOR_PLATE_SET2@3,Master's Knight Armor,6,3,Body
T6_ARMOR_PLATE_SET2@4,Master's Knight Armor,6,4,Body
T7_ARMOR_PLATE_SET2,Grandmaster's Knight Armor,7,0,Body
T7_ARMOR_PLATE_SET2@1,Grandmaster's Knight Armor,7,1,Body
T7_ARMOR_PLATE_SET2@2,Grandmaster's Knight Armor,7,2,Body
T7_ARMOR_PLATE_SET2@3,Grandmaster's Knight Armor,7,3,Body
T7_ARMOR_PLATE_SET2@4,Grandmaster's Knight Armor,7,4,Body
T8_ARMOR_PLATE_SET2,Elder's Knight Armor,8,0,Body
T8_ARMOR_PLATE_SET2@1,Elder's Knight Armor,8,1,Body
T8_ARMOR_PLATE_SET2@2,Elder's Knight Armor,8,2,Body
T8_ARMOR_PLATE_SET2@3,Elder's Knight Armor,8,3,Body
T8_ARMOR_PLATE_SET2@4,Elder's Knight Armor,8,4,Body
T4_SHOES_PLATE_SET2,Adept's Knight Boots,4,0,Feet
T4_SHOES_PLATE_SET2@1,Adept's Knight Boots,4,1,Feet
T4_SHOES_PLATE_SET2@2,Adept's Knight Boots,4,2,Feet
T4_SHOES_PLATE_SET2@3,Adept's Knight Boots,4,3,Feet
T4_SHOES_PLATE_SET2@4,Adept's Knight Boots,4,4,Feet
