Item_ID,Material_1,Mat1_Qty,Material_2,Mat2_Qty,Material_3,Mat3_Qty,Material_4,Mat4_Qty,Crafting_Fee,Focus_Cost
T6_2H_ARCANESTAFF_CRYSTAL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,1,,0,400,5252
T7_2H_ARCANESTAFF_CRYSTAL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,1,,0,800,9191
T8_2H_ARCANESTAFF_CRYSTAL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_2H_ARCANESTAFF_CRYSTAL,1,,0,1600,16085
T4_MAIN_HOLYSTAFF,T4_PLANKS,16,T4_CLOTH,8,,0,,0,100,1286
T5_MAIN_HOLYSTAFF,T5_PLANKS,16,T5_CLOTH,8,,0,,0,200,2251
T6_MAIN_HOLYSTAFF,T6_PLANKS,16,T6_CLOTH,8,,0,,0,400,3939
T7_MAIN_HOLYSTAFF,T7_PLANKS,16,T7_CLOTH,8,,0,,0,800,6893
T8_MAIN_HOLYSTAFF,T8_PLANKS,16,T8_CLOTH,8,,0,,0,1600,12064
T4_2H_HOLYSTAFF,T4_PLANKS,20,T4_CLOTH,12,,0,,0,100,1715
T5_2H_HOLYSTAFF,T5_PLANKS,20,T5_CLOTH,12,,0,,0,200,3001
T6_2H_HOLYSTAFF,T6_PLANKS,20,T6_CLOTH,12,,0,,0,400,5252
T7_2H_HOLYSTAFF,T7_PLANKS,20,T7_CLOTH,12,,0,,0,800,9191
T8_2H_HOLYSTAFF,T8_PLANKS,20,T8_CLOTH,12,,0,,0,1600,16085
T4_2H_DIVINESTAFF,T4_PLANKS,20,T4_CLOTH,12,,0,,0,100,1715
T5_2H_DIVINESTAFF,T5_PLANKS,20,T5_CLOTH,12,,0,,0,200,3001
T6_2H_DIVINESTAFF,T6_PLANKS,20,T6_CLOTH,12,,0,,0,400,5252
T7_2H_DIVINESTAFF,T7_PLANKS,20,T7_CLOTH,12,,0,,0,800,9191
T8_2H_DIVINESTAFF,T8_PLANKS,20,T8_CLOTH,12,,0,,0,1600,16085
T4_MAIN_HOLYSTAFF_MORGANA,T4_PLANKS,16,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_HOLYSTAFF_MORGANA,T5_PLANKS,16,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_HOLYSTAFF_MORGANA,T6_PLANKS,16,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_HOLYSTAFF_MORGANA,T7_PLANKS,16,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_HOLYSTAFF_MORGANA,T8_PLANKS,16,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_2H_HOLYSTAFF_HELL,T4_PLANKS,20,T4_CLOTH,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_HOLYSTAFF_HELL,T5_PLANKS,20,T5_CLOTH,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_HOLYSTAFF_HELL,T6_PLANKS,20,T6_CLOTH,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_HOLYSTAFF_HELL,T7_PLANKS,20,T7_CLOTH,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_HOLYSTAFF_HELL,T8_PLANKS,20,T8_CLOTH,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_HOLYSTAFF_UNDEAD,T4_PLANKS,20,T4_CLOTH,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_HOLYSTAFF_UNDEAD,T5_PLANKS,20,T5_CLOTH,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_HOLYSTAFF_UNDEAD,T6_PLANKS,20,T6_CLOTH,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_HOLYSTAFF_UNDEAD,T7_PLANKS,20,T7_CLOTH,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_HOLYSTAFF_UNDEAD,T8_PLANKS,20,T8_CLOTH,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_MAIN_HOLYSTAFF_AVALON,T4_PLANKS,16,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1286
T5_MAIN_HOLYSTAFF_AVALON,T5_PLANKS,16,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,2251
T6_MAIN_HOLYSTAFF_AVALON,T6_PLANKS,16,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,3939
T7_MAIN_HOLYSTAFF_AVALON,T7_PLANKS,16,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,6893
T8_MAIN_HOLYSTAFF_AVALON,T8_PLANKS,16,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,12064
T4_2H_HOLYSTAFF_CRYSTAL,T4_PLANKS,20,T4_CLOTH,12,T4_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,1,,0,100,1715
T5_2H_HOLYSTAFF_CRYSTAL,T5_PLANKS,20,T5_CLOTH,12,T5_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,1,,0,200,3001
T6_2H_HOLYSTAFF_CRYSTAL,T6_PLANKS,20,T6_CLOTH,12,T6_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,1,,0,400,5252
T7_2H_HOLYSTAFF_CRYSTAL,T7_PLANKS,20,T7_CLOTH,12,T7_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,1,,0,800,9191
T8_2H_HOLYSTAFF_CRYSTAL,T8_PLANKS,20,T8_CLOTH,12,T8_ARTEFACT_2H_HOLYSTAFF_CRYSTAL,1,,0,1600,16085
T4_MAIN_NATURESTAFF,T4_PLANKS,16,T4_CLOTH,8,,0,,0,100,1286
T5_MAIN_NATURESTAFF,T5_PLANKS,16,T5_CLOTH,8,,0,,0,200,2251
T6_MAIN_NATURESTAFF,T6_PLANKS,16,T6_CLOTH,8,,0,,0,400,3939
T7_MAIN_NATURESTAFF,T7_PLANKS,16,T7_CLOTH,8,,0,,0,800,6893
T8_MAIN_NATURESTAFF,T8_PLANKS,16,T8_CLOTH,8,,0,,0,1600,12064
T4_2H_NATURESTAFF,T4_PLANKS,20,T4_CLOTH,12,,0,,0,100,1715
T5_2H_NATURESTAFF,T5_PLANKS,20,T5_CLOTH,12,,0,,0,200,3001
T6_2H_NATURESTAFF,T6_PLANKS,20,T6_CLOTH,12,,0,,0,400,5252
T7_2H_NATURESTAFF,T7_PLANKS,20,T7_CLOTH,12,,0,,0,800,9191
T8_2H_NATURESTAFF,T8_PLANKS,20,T8_CLOTH,12,,0,,0,1600,16085
T4_2H_WILDSTAFF,T4_PLANKS,20,T4_CLOTH,12,,0,,0,100,1715
T5_2H_WILDSTAFF,T5_PLANKS,20,T5_CLOTH,12,,0,,0,200,3001
T6_2H_WILDSTAFF,T6_PLANKS,20,T6_CLOTH,12,,0,,0,400,5252
T7_2H_WILDSTAFF,T7_PLANKS,20,T7_CLOTH,12,,0,,0,800,9191
T8_2H_WILDSTAFF,T8_PLANKS,20,T8_CLOTH,12,,0,,0,1600,16085
T4_MAIN_NATURESTAFF_KEEPER,T4_PLANKS,16,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_NATURESTAFF_KEEPER,T5_PLANKS,16,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_NATURESTAFF_KEEPER,T6_PLANKS,16,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_NATURESTAFF_KEEPER,T7_PLANKS,16,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_NATURESTAFF_KEEPER,T8_PLANKS,16,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_2H_NATURESTAFF_HELL,T4_PLANKS,20,T4_CLOTH,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_NATURESTAFF_HELL,T5_PLANKS,20,T5_CLOTH,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_NATURESTAFF_HELL,T6_PLANKS,20,T6_CLOTH,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_NATURESTAFF_HELL,T7_PLANKS,20,T7_CLOTH,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_NATURESTAFF_HELL,T8_PLANKS,20,T8_CLOTH,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_NATURESTAFF_KEEPER,T4_PLANKS,20,T4_CLOTH,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_NATURESTAFF_KEEPER,T5_PLANKS,20,T5_CLOTH,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_NATURESTAFF_KEEPER,T6_PLANKS,20,T6_CLOTH,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_NATURESTAFF_KEEPER,T7_PLANKS,20,T7_CLOTH,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_NATURESTAFF_KEEPER,T8_PLANKS,20,T8_CLOTH,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_MAIN_NATURESTAFF_AVALON,T4_PLANKS,16,T4_CLOTH,8,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1286
T5_MAIN_NATURESTAFF_AVALON,T5_PLANKS,16,T5_CLOTH,8,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,2251
T6_MAIN_NATURESTAFF_AVALON,T6_PLANKS,16,T6_CLOTH,8,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,3939
T7_MAIN_NATURESTAFF_AVALON,T7_PLANKS,16,T7_CLOTH,8,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,6893
T8_MAIN_NATURESTAFF_AVALON,T8_PLANKS,16,T8_CLOTH,8,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,12064
T4_MAIN_NATURESTAFF_CRYSTAL,T4_PLANKS,16,T4_CLOTH,8,T4_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,1,,0,100,1286
T5_MAIN_NATURESTAFF_CRYSTAL,T5_PLANKS,16,T5_CLOTH,8,T5_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,1,,0,200,2251
T6_MAIN_NATURESTAFF_CRYSTAL,T6_PLANKS,16,T6_CLOTH,8,T6_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,1,,0,400,3939
T7_MAIN_NATURESTAFF_CRYSTAL,T7_PLANKS,16,T7_CLOTH,8,T7_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,1,,0,800,6893
T8_MAIN_NATURESTAFF_CRYSTAL,T8_PLANKS,16,T8_CLOTH,8,T8_ARTEFACT_MAIN_NATURESTAFF_CRYSTAL,1,,0,1600,12064
T4_MAIN_DAGGER,T4_METALBAR,12,T4_LEATHER,12,,0,,0,100,1286
T5_MAIN_DAGGER,T5_METALBAR,12,T5_LEATHER,12,,0,,0,200,2251
T6_MAIN_DAGGER,T6_METALBAR,12,T6_LEATHER,12,,0,,0,400,3939
T7_MAIN_DAGGER,T7_METALBAR,12,T7_LEATHER,12,,0,,0,800,6893
T8_MAIN_DAGGER,T8_METALBAR,12,T8_LEATHER,12,,0,,0,1600,12064
T4_2H_DAGGERPAIR,T4_METALBAR,16,T4_LEATHER,16,,0,,0,100,1715
T5_2H_DAGGERPAIR,T5_METALBAR,16,T5_LEATHER,16,,0,,0,200,3001
T6_2H_DAGGERPAIR,T6_METALBAR,16,T6_LEATHER,16,,0,,0,400,5252
T7_2H_DAGGERPAIR,T7_METALBAR,16,T7_LEATHER,16,,0,,0,800,9191
T8_2H_DAGGERPAIR,T8_METALBAR,16,T8_LEATHER,16,,0,,0,1600,16085
T4_2H_CLAWPAIR,T4_METALBAR,12,T4_LEATHER,20,,0,,0,100,1715
T5_2H_CLAWPAIR,T5_METALBAR,12,T5_LEATHER,20,,0,,0,200,3001
T6_2H_CLAWPAIR,T6_METALBAR,12,T6_LEATHER,20,,0,,0,400,5252
T7_2H_CLAWPAIR,T7_METALBAR,12,T7_LEATHER,20,,0,,0,800,9191
T8_2H_CLAWPAIR,T8_METALBAR,12,T8_LEATHER,20,,0,,0,1600,16085
T4_MAIN_RAPIER_MORGANA,T4_METALBAR,16,T4_LEATHER,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_RAPIER_MORGANA,T5_METALBAR,16,T5_LEATHER,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_RAPIER_MORGANA,T6_METALBAR,16,T6_LEATHER,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_RAPIER_MORGANA,T7_METALBAR,16,T7_LEATHER,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_RAPIER_MORGANA,T8_METALBAR,16,T8_LEATHER,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_MAIN_DAGGER_HELL,T4_METALBAR,12,T4_LEATHER,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1286
T5_MAIN_DAGGER_HELL,T5_METALBAR,12,T5_LEATHER,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,2251
T6_MAIN_DAGGER_HELL,T6_METALBAR,12,T6_LEATHER,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,3939
T7_MAIN_DAGGER_HELL,T7_METALBAR,12,T7_LEATHER,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,6893
T8_MAIN_DAGGER_HELL,T8_METALBAR,12,T8_LEATHER,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,12064
T4_2H_DUALSICKLE_UNDEAD,T4_METALBAR,16,T4_LEATHER,16,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_DUALSICKLE_UNDEAD,T5_METALBAR,16,T5_LEATHER,16,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_DUALSICKLE_UNDEAD,T6_METALBAR,16,T6_LEATHER,16,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_DUALSICKLE_UNDEAD,T7_METALBAR,16,T7_LEATHER,16,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_DUALSICKLE_UNDEAD,T8_METALBAR,16,T8_LEATHER,16,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_2H_DAGGER_KATAR_AVALON,T4_METALBAR,12,T4_LEATHER,20,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1715
T5_2H_DAGGER_KATAR_AVALON,T5_METALBAR,12,T5_LEATHER,20,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,3001
T6_2H_DAGGER_KATAR_AVALON,T6_METALBAR,12,T6_LEATHER,20,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,5252
T7_2H_DAGGER_KATAR_AVALON,T7_METALBAR,12,T7_LEATHER,20,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,9191
T8_2H_DAGGER_KATAR_AVALON,T8_METALBAR,12,T8_LEATHER,20,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,16085
T4_2H_DAGGERPAIR_CRYSTAL,T4_METALBAR,16,T4_LEATHER,16,T4_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,1,,0,100,1715
T5_2H_DAGGERPAIR_CRYSTAL,T5_METALBAR,16,T5_LEATHER,16,T5_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,1,,0,200,3001
T6_2H_DAGGERPAIR_CRYSTAL,T6_METALBAR,16,T6_LEATHER,16,T6_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,1,,0,400,5252
T7_2H_DAGGERPAIR_CRYSTAL,T7_METALBAR,16,T7_LEATHER,16,T7_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,1,,0,800,9191
T8_2H_DAGGERPAIR_CRYSTAL,T8_METALBAR,16,T8_LEATHER,16,T8_ARTEFACT_2H_DAGGERPAIR_CRYSTAL,1,,0,1600,16085
T4_MAIN_SPEAR,T4_PLANKS,16,T4_METALBAR,8,,0,,0,100,1286
T5_MAIN_SPEAR,T5_PLANKS,16,T5_METALBAR,8,,0,,0,200,2251
T6_MAIN_SPEAR,T6_PLANKS,16,T6_METALBAR,8,,0,,0,400,3939
T7_MAIN_SPEAR,T7_PLANKS,16,T7_METALBAR,8,,0,,0,800,6893
T8_MAIN_SPEAR,T8_PLANKS,16,T8_METALBAR,8,,0,,0,1600,12064
T4_2H_SPEAR,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_SPEAR,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_SPEAR,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_SPEAR,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_SPEAR,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_2H_GLAIVE,T4_PLANKS,12,T4_METALBAR,20,,0,,0,100,1715
T5_2H_GLAIVE,T5_PLANKS,12,T5_METALBAR,20,,0,,0,200,3001
T6_2H_GLAIVE,T6_PLANKS,12,T6_METALBAR,20,,0,,0,400,5252
T7_2H_GLAIVE,T7_PLANKS,12,T7_METALBAR,20,,0,,0,800,9191
T8_2H_GLAIVE,T8_PLANKS,12,T8_METALBAR,20,,0,,0,1600,16085
T4_MAIN_SPEAR_KEEPER,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1286
T5_MAIN_SPEAR_KEEPER,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,2251
T6_MAIN_SPEAR_KEEPER,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,3939
T7_MAIN_SPEAR_KEEPER,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,6893
T8_MAIN_SPEAR_KEEPER,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,12064
T4_2H_HARPOON_HELL,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_HARPOON_HELL,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_HARPOON_HELL,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_HARPOON_HELL,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_HARPOON_HELL,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_TRIDENT_UNDEAD,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_TRIDENT_UNDEAD,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_TRIDENT_UNDEAD,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_TRIDENT_UNDEAD,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_TRIDENT_UNDEAD,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_MAIN_SPEAR_LANCE_AVALON,T4_PLANKS,16,T4_METALBAR,8,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1286
T5_MAIN_SPEAR_LANCE_AVALON,T5_PLANKS,16,T5_METALBAR,8,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,2251
T6_MAIN_SPEAR_LANCE_AVALON,T6_PLANKS,16,T6_METALBAR,8,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,3939
T7_MAIN_SPEAR_LANCE_AVALON,T7_PLANKS,16,T7_METALBAR,8,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,6893
T8_MAIN_SPEAR_LANCE_AVALON,T8_PLANKS,16,T8_METALBAR,8,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,12064
T4_2H_GLAIVE_CRYSTAL,T4_PLANKS,12,T4_METALBAR,20,T4_ARTEFACT_2H_GLAIVE_CRYSTAL,1,,0,100,1715
T5_2H_GLAIVE_CRYSTAL,T5_PLANKS,12,T5_METALBAR,20,T5_ARTEFACT_2H_GLAIVE_CRYSTAL,1,,0,200,3001
T6_2H_GLAIVE_CRYSTAL,T6_PLANKS,12,T6_METALBAR,20,T6_ARTEFACT_2H_GLAIVE_CRYSTAL,1,,0,400,5252
T7_2H_GLAIVE_CRYSTAL,T7_PLANKS,12,T7_METALBAR,20,T7_ARTEFACT_2H_GLAIVE_CRYSTAL,1,,0,800,9191
T8_2H_GLAIVE_CRYSTAL,T8_PLANKS,12,T8_METALBAR,20,T8_ARTEFACT_2H_GLAIVE_CRYSTAL,1,,0,1600,16085
T4_MAIN_AXE,T4_PLANKS,8,T4_METALBAR,16,,0,,0,100,1286
T5_MAIN_AXE,T5_PLANKS,8,T5_METALBAR,16,,0,,0,200,2251
T6_MAIN_AXE,T6_PLANKS,8,T6_METALBAR,16,,0,,0,400,3939
T7_MAIN_AXE,T7_PLANKS,8,T7_METALBAR,16,,0,,0,800,6893
T8_MAIN_AXE,T8_PLANKS,8,T8_METALBAR,16,,0,,0,1600,12064
T4_2H_AXE,T4_PLANKS,12,T4_METALBAR,20,,0,,0,100,1715
T5_2H_AXE,T5_PLANKS,12,T5_METALBAR,20,,0,,0,200,3001
T6_2H_AXE,T6_PLANKS,12,T6_METALBAR,20,,0,,0,400,5252
T7_2H_AXE,T7_PLANKS,12,T7_METALBAR,20,,0,,0,800,9191
T8_2H_AXE,T8_PLANKS,12,T8_METALBAR,20,,0,,0,1600,16085
T4_2H_HALBERD,T4_PLANKS,20,T4_METALBAR,12,,0,,0,100,1715
T5_2H_HALBERD,T5_PLANKS,20,T5_METALBAR,12,,0,,0,200,3001
T6_2H_HALBERD,T6_PLANKS,20,T6_METALBAR,12,,0,,0,400,5252
T7_2H_HALBERD,T7_PLANKS,20,T7_METALBAR,12,,0,,0,800,9191
T8_2H_HALBERD,T8_PLANKS,20,T8_METALBAR,12,,0,,0,1600,16085
T4_2H_HALBERD_MORGANA,T4_PLANKS,20,T4_METALBAR,12,T4_ARTEFACT_TOKEN_FAVOR_1,1,,0,100,1715
T5_2H_HALBERD_MORGANA,T5_PLANKS,20,T5_METALBAR,12,T5_ARTEFACT_TOKEN_FAVOR_1,1,,0,200,3001
T6_2H_HALBERD_MORGANA,T6_PLANKS,20,T6_METALBAR,12,T6_ARTEFACT_TOKEN_FAVOR_1,1,,0,400,5252
T7_2H_HALBERD_MORGANA,T7_PLANKS,20,T7_METALBAR,12,T7_ARTEFACT_TOKEN_FAVOR_1,1,,0,800,9191
T8_2H_HALBERD_MORGANA,T8_PLANKS,20,T8_METALBAR,12,T8_ARTEFACT_TOKEN_FAVOR_1,1,,0,1600,16085
T4_2H_SCYTHE_HELL,T4_PLANKS,12,T4_METALBAR,20,T4_ARTEFACT_TOKEN_FAVOR_2,1,,0,100,1715
T5_2H_SCYTHE_HELL,T5_PLANKS,12,T5_METALBAR,20,T5_ARTEFACT_TOKEN_FAVOR_2,1,,0,200,3001
T6_2H_SCYTHE_HELL,T6_PLANKS,12,T6_METALBAR,20,T6_ARTEFACT_TOKEN_FAVOR_2,1,,0,400,5252
T7_2H_SCYTHE_HELL,T7_PLANKS,12,T7_METALBAR,20,T7_ARTEFACT_TOKEN_FAVOR_2,1,,0,800,9191
T8_2H_SCYTHE_HELL,T8_PLANKS,12,T8_METALBAR,20,T8_ARTEFACT_TOKEN_FAVOR_2,1,,0,1600,16085
T4_2H_DUALAXE_KEEPER,T4_PLANKS,12,T4_METALBAR,20,T4_ARTEFACT_TOKEN_FAVOR_3,1,,0,100,1715
T5_2H_DUALAXE_KEEPER,T5_PLANKS,12,T5_METALBAR,20,T5_ARTEFACT_TOKEN_FAVOR_3,1,,0,200,3001
T6_2H_DUALAXE_KEEPER,T6_PLANKS,12,T6_METALBAR,20,T6_ARTEFACT_TOKEN_FAVOR_3,1,,0,400,5252
T7_2H_DUALAXE_KEEPER,T7_PLANKS,12,T7_METALBAR,20,T7_ARTEFACT_TOKEN_FAVOR_3,1,,0,800,9191
T8_2H_DUALAXE_KEEPER,T8_PLANKS,12,T8_METALBAR,20,T8_ARTEFACT_TOKEN_FAVOR_3,1,,0,1600,16085
T4_2H_AXE_AVALON,T4_PLANKS,12,T4_METALBAR,20,T4_ARTEFACT_TOKEN_FAVOR_4,1,,0,100,1715
T5_2H_AXE_AVALON,T5_PLANKS,12,T5_METALBAR,20,T5_ARTEFACT_TOKEN_FAVOR_4,1,,0,200,3001
T6_2H_AXE_AVALON,T6_PLANKS,12,T6_METALBAR,20,T6_ARTEFACT_TOKEN_FAVOR_4,1,,0,400,5252
T7_2H_AXE_AVALON,T7_PLANKS,12,T7_METALBAR,20,T7_ARTEFACT_TOKEN_FAVOR_4,1,,0,800,9191
T8_2H_AXE_AVALON,T8_PLANKS,12,T8_METALBAR,20,T8_ARTEFACT_TOKEN_FAVOR_4,1,,0,1600,16085
T4_2H_SCYTHE_CRYSTAL,T4_PLANKS,12,T4_METALBAR,20,T4_ARTEFACT_2H_SCYTHE_CRYSTAL,1,,0,100,1715
T5_2H_SCYTHE_CRYSTAL,T5_PLANKS,12,T5_METALBAR,20,T5_ARTEFACT_2H_SCYTHE_CRYSTAL,1,,0,200,3001
T6_2H_SCYTHE_CRYSTAL,T6_PLANKS,12,T6_METALBAR,20,T6_ARTEFACT_2H_SCYTHE_CRYSTAL,1,,0,400,5252
T7_2H_SCYTHE_CRYSTAL,T7_PLANKS,12,T7_METALBAR,20,T7_ARTEFACT_2H_SCYTHE_CRYSTAL,1,,0,800,9191
T8_2H_SCYTHE_CRYSTAL,T8_PLANKS,12,T8_METALBAR,20,T8_ARTEFACT_2H_SCYTHE_CRYSTAL,1,,0,1600,16085
T4_MAIN_SWORD,T4_METALBAR,16,T4_LEATHER,8,,0,,0,100,1286
T5_MAIN_SWORD,T5_METALBAR,16,T5_LEATHER,8,,0,,0,200,2251
T6_MAIN_SWORD,T6_METALBAR,16,T6_LEATHER,8,,0,,0,400,3939
T7_MAIN_SWORD,T7_METALBAR,16,T7_LEATHER,8,,0,,0,800,6893
